county,state,fips_code,customers_out
Gloucester,Virginia,51073,408336
Glynn,Georgia,13127,242364
Gogebic,Michigan,26053,38319
Goliad,Texas,48175,57063
Gonzales,Texas,48177,133842
Goochland,Virginia,51075,482741
Goodhue,Minnesota,27049,82936
Gooding,Idaho,16047,35045
Gordon,Georgia,13129,93353
Gove,Kansas,20063,11791
Grady,Georgia,13131,18
Grady,Oklahoma,40051,4003645
Grafton,New Hampshire,33009,333464
Graham,Kansas,20065,43
Graham,North Carolina,37075,257273
Grainger,Tennessee,47057,22054
Grand Forks,North Dakota,38035,149209
Grand Isle,Vermont,50013,40769
Grand Traverse,Michigan,26055,1541687
Grant,Arkansas,5053,304443
Grant,Indiana,18053,455427
Grant,Kentucky,21081,102558
Grant,Louisiana,22043,371202
Grant,Minnesota,27051,1829
Grant,New Mexico,35017,247321
Grant,Oklahoma,40053,29859
Grant,West Virginia,54023,269104
Grant,Wisconsin,55043,534978
Granville,North Carolina,37077,568196
Gratiot,Michigan,26057,632840
Gray,Texas,48179,135845
Grayson,Kentucky,21085,5671
Grayson,Texas,48181,585293
Grayson,Virginia,51077,653248
Green,Kentucky,21087,3060
Green,Wisconsin,55045,92856
Green Lake,Wisconsin,55047,46702
Greenbrier,West Virginia,54025,1216947
Greene,Arkansas,5055,24117
Greene,Georgia,13133,67731
Greene,Illinois,17061,102575
Greene,Indiana,18055,40922
Greene,Iowa,19073,51024
Greene,Mississippi,28041,1782
Greene,Missouri,29077,584569
Greene,New York,36039,432011
Greene,North Carolina,37079,22789
Greene,Ohio,39057,509998
Greene,Pennsylvania,42059,424279
Greene,Virginia,51079,56329
Greensville,Virginia,51081,83956
Greenup,Kentucky,21089,259503
Greenville,South Carolina,45045,3166939
Greenwood,Kansas,20073,120959
Greenwood,South Carolina,45047,1865131
Greer,Oklahoma,40055,37418
Gregg,Texas,48183,2051875
Grenada,Mississippi,28043,691609
Grimes,Texas,48185,523033
Grundy,Illinois,17063,734379
Grundy,Iowa,19075,13187
Grundy,Missouri,29079,17013
Grundy,Tennessee,47061,30
Guadalupe,Texas,48187,424828
Guernsey,Ohio,39059,166658
Guilford,North Carolina,37081,2473316
Gulf,Florida,12045,51714
Gunnison,Colorado,8051,31944
Guthrie,Iowa,19077,79396
Gwinnett,Georgia,13135,2462278
Habersham,Georgia,13137,1659767
Hale,Texas,48189,165669
Halifax,North Carolina,37083,159068
Halifax,Virginia,51083,413609
Hall,Georgia,13139,2988916
Hall,Texas,48191,240520
Hamilton,Florida,12047,176777
Hamilton,Illinois,17065,6556
Hamilton,Indiana,18057,897169
Hamilton,Iowa,19079,9273
Hamilton,Nebraska,31081,6578
Hamilton,New York,36041,538582
Hamilton,Ohio,39061,4735603
Hampden,Massachusetts,25013,646800
Hampshire,Massachusetts,25015,344653
Hampshire,West Virginia,54027,481700
Hampton,South Carolina,45049,86570
Hampton,Virginia,51650,456565
Hancock,Georgia,13141,59939
Hancock,Illinois,17067,216448
Hancock,Indiana,18059,60531
Hancock,Iowa,19081,34450
Hancock,Kentucky,21091,11421
Hancock,Maine,23009,1069108
Hancock,Mississippi,28045,36437
Hancock,Ohio,39063,284520
Hancock,West Virginia,54029,298520
Hanover,Virginia,51085,673501
Hansford,Texas,48195,23711
Hanson,South Dakota,46061,14057
Haralson,Georgia,13143,124427
Hardee,Florida,12049,156193
Hardeman,Texas,48197,22318
Hardin,Iowa,19083,39027
Hardin,Kentucky,21093,392243
Hardin,Ohio,39065,75256
Hardin,Texas,48199,420972
Hardy,West Virginia,54031,346464
Harford,Maryland,24025,1142758
Harlan,Kentucky,21095,187133
Harlan,Nebraska,31083,2051
Harmon,Oklahoma,40057,395622
Harnett,North Carolina,37085,516162
Harper,Oklahoma,40059,8300
Harris,Georgia,13145,72872
Harris,Texas,48201,7818866
Harrison,Indiana,18061,55521
Harrison,Iowa,19085,24452
Harrison,Kentucky,21097,37563
Harrison,Mississippi,28047,277750
Harrison,Missouri,29081,27416
Harrison,Ohio,39067,139313
Harrison,Texas,48203,415425
Harrison,West Virginia,54033,2770588
Harrisonburg,Virginia,51660,381
Hart,Georgia,13147,106682
Hart,Kentucky,21099,34757
Hartford,Connecticut,9003,2438487
Hartley,Texas,48205,21989
Harvey,Kansas,20079,112644
Haskell,Oklahoma,40061,32443
Haskell,Texas,48207,14661
Hawkins,Tennessee,47073,81071
Hays,Texas,48209,12616
Haywood,North Carolina,37087,443192
Heard,Georgia,13149,3546
Hemphill,Texas,48211,28884
Hempstead,Arkansas,5057,460065
Henderson,Illinois,17071,519631
Henderson,Kentucky,21101,64519
Henderson,North Carolina,37089,992826
Henderson,Texas,48213,668157
Hendricks,Indiana,18063,426535
Hendry,Florida,12051,193939
Hennepin,Minnesota,27053,4830135
Henrico,Virginia,51087,1495474
Henry,Alabama,1067,37
Henry,Georgia,13151,308916
Henry,Illinois,17073,518711
Henry,Indiana,18065,156504
Henry,Iowa,19087,204814
Henry,Kentucky,21103,23241
Henry,Missouri,29083,199908
Henry,Ohio,39069,108640
Henry,Virginia,51089,1057080
Herkimer,New York,36043,624365
Hernando,Florida,12053,747479
Hertford,North Carolina,37091,186308
Hickman,Kentucky,21105,15013
Hickman,Tennessee,47081,1593
Hickory,Missouri,29085,2482
Hidalgo,New Mexico,35023,6315
Hidalgo,Texas,48215,2721916
Highland,Ohio,39071,539240
Highland,Virginia,51091,8674
Highlands,Florida,12055,488645
Hill,Texas,48217,206429
Hillsborough,Florida,12057,3751891
Hillsborough,New Hampshire,33011,1149665
Hillsdale,Michigan,26059,768540
Hinds,Mississippi,28049,3274040
Hocking,Ohio,39073,320662
Hockley,Texas,48219,63932
Hodgeman,Kansas,20083,5193
Hoke,North Carolina,37093,172234
Holmes,Florida,12059,139496
Holmes,Mississippi,28051,202347
Holmes,Ohio,39075,78174
Holt,Missouri,29087,40252
Holt,Nebraska,31089,3151
Hood,Texas,48221,32355
Hopewell,Virginia,51670,55733
Hopkins,Kentucky,21107,99127
Hopkins,Texas,48223,466264
Horry,South Carolina,45051,3295716
Hot Spring,Arkansas,5059,559876
Houghton,Michigan,26061,140441
Houston,Alabama,1069,67964
Houston,Georgia,13153,267861
Houston,Minnesota,27055,4336
Houston,Texas,48225,88930
Howard,Arkansas,5061,331289
Howard,Indiana,18067,432363
Howard,Iowa,19089,19294
Howard,Maryland,24027,674621
Howard,Missouri,29089,31326
Howard,Texas,48227,227102
Hubbard,Minnesota,27057,739225
Hudson,New Jersey,34017,879161
Hudspeth,Texas,48229,94520
Hughes,Oklahoma,40063,107814
Humboldt,Iowa,19091,10460
Humboldt,Nevada,32013,93629
Humphreys,Mississippi,28053,105769
Hunt,Texas,48231,104877
Hunterdon,New Jersey,34019,656566
Huntingdon,Pennsylvania,42061,175154
Huntington,Indiana,18069,131617
Huron,Michigan,26063,2716525
Huron,Ohio,39077,252045
Hutchinson,Texas,48233,272040
Iberia,Louisiana,22045,345129
Iberville,Louisiana,22047,631593
Ida,Iowa,19093,10268
Idaho,Idaho,16049,297291
Imperial,California,6025,15011
Independence,Arkansas,5063,278804
Indian River,Florida,12061,447937
Indiana,Pennsylvania,42063,584645
Ingham,Michigan,26065,611167
Inyo,California,6027,187234
Ionia,Michigan,26067,764261
Iosco,Michigan,26069,2251058
Iowa,Iowa,19095,85076
Iowa,Wisconsin,55049,128278
Iredell,North Carolina,37097,552622
Irion,Texas,48235,11807
Iron,Michigan,26071,56709
Iron,Missouri,29093,52954
Iron,Wisconsin,55051,35139
Iroquois,Illinois,17075,58129
Irwin,Georgia,13155,10107
Isabella,Michigan,26073,452229
Island,Washington,53029,3401678
Isle of Wight,Virginia,51093,96276
Itasca,Minnesota,27061,208567
Izard,Arkansas,5065,51612
Jack,Texas,48237,27632
Jackson,Alabama,1071,6
Jackson,Arkansas,5067,61568
Jackson,Florida,12063,247421
Jackson,Georgia,13157,394954
Jackson,Illinois,17077,122463
Jackson,Indiana,18071,173184
Jackson,Iowa,19097,13305
Jackson,Kansas,20085,41178
Jackson,Kentucky,21109,2
Jackson,Louisiana,22049,197362
Jackson,Michigan,26075,1378849
Jackson,Minnesota,27063,4860
Jackson,Mississippi,28059,191315
Jackson,Missouri,29095,8344208
Jackson,North Carolina,37099,381989
Jackson,Ohio,39079,404757
Jackson,Oklahoma,40065,360580
Jackson,Tennessee,47087,936
Jackson,Texas,48239,76361
Jackson,West Virginia,54035,2124426
Jackson,Wisconsin,55053,962
James City,Virginia,51095,288070
Jasper,Georgia,13159,26489
Jasper,Illinois,17079,4699
Jasper,Indiana,18073,22500
Jasper,Iowa,19099,107434
Jasper,Mississippi,28061,55631
Jasper,Missouri,29097,68282
Jasper,South Carolina,45053,66281
Jasper,Texas,48241,111
Jay,Indiana,18075,44918
Jeff Davis,Georgia,13161,8052
Jeff Davis,Texas,48243,48875
Jefferson,Arkansas,5069,681664
Jefferson,Colorado,8059,1528340
Jefferson,Florida,12065,330237
Jefferson,Georgia,13163,95902
Jefferson,Illinois,17081,230806
Jefferson,Indiana,18077,546771
Jefferson,Iowa,19101,85815
Jefferson,Kansas,20087,75799
Jefferson,Kentucky,21111,2877199
Jefferson,Louisiana,22051,4949395
Jefferson,Mississippi,28063,227480
Jefferson,Missouri,29099,736809
Jefferson,New York,36045,458145
Jefferson,Ohio,39081,1155169
Jefferson,Oklahoma,40067,125648
Jefferson,Pennsylvania,42065,341118
Jefferson,Tennessee,47089,15714
Jefferson,Texas,48245,1633550
Jefferson,Washington,53031,3
Jefferson,West Virginia,54037,673908
Jefferson,Wisconsin,55055,277164
Jefferson Davis,Louisiana,22053,292331
Jefferson Davis,Mississippi,28065,57198
Jenkins,Georgia,13165,3045
Jennings,Indiana,18079,138164
Jerome,Idaho,16053,13158
Jersey,Illinois,17083,57103
Jessamine,Kentucky,21113,66764
Jim Hogg,Texas,48247,77617
Jim Wells,Texas,48249,216357
Jo Daviess,Illinois,17085,26490
Johnson,Arkansas,5071,1265
Johnson,Georgia,13167,10404
Johnson,Illinois,17087,23945
Johnson,Indiana,18081,208841
Johnson,Iowa,19103,215684
Johnson,Kansas,20091,2231578
Johnson,Kentucky,21115,298426
Johnson,Missouri,29101,110446
Johnson,Nebraska,31097,19057
Johnson,Texas,48251,432996
Johnston,North Carolina,37101,705754
Johnston,Oklahoma,40069,190072
Jones,Georgia,13169,130312
Jones,Iowa,19105,24162
Jones,Mississippi,28067,90979
Jones,North Carolina,37103,77315
Jones,Texas,48253,37533
Juneau,Wisconsin,55057,45158
Juniata,Pennsylvania,42067,136831
Kalamazoo,Michigan,26077,994800
Kalkaska,Michigan,26079,1974988
Kanawha,West Virginia,54039,4264717
Kandiyohi,Minnesota,27067,39056
Kane,Illinois,17089,1097501
Kankakee,Illinois,17091,855160
Karnes,Texas,48255,51162
Kaufman,Texas,48257,267773
Kay,Oklahoma,40071,18907
Keith,Nebraska,31101,4428
Kenai Peninsula,Alaska,2122,475993
Kendall,Illinois,17093,187988
Kenedy,Texas,48261,3368
Kennebec,Maine,23011,553666
Kenosha,Wisconsin,55059,577379
Kent,Delaware,10001,485417
Kent,Maryland,24029,9864
Kent,Michigan,26081,5979830
Kent,Rhode Island,44003,5943106
Kent,Texas,48263,312
Kenton,Kentucky,21117,613960
Keokuk,Iowa,19107,115489
Kern,California,6029,1332237
Kershaw,South Carolina,45055,125143
Kewaunee,Wisconsin,55061,60886
Keweenaw,Michigan,26083,96906
Kimble,Texas,48267,9909
King,Washington,53033,22981493
King George,Virginia,51099,253166
King William,Virginia,51101,63484
King and Queen,Virginia,51097,63285
Kingfisher,Oklahoma,40073,194704
Kingman,Kansas,20095,21049
Kings,California,6031,390920
Kings,New York,36047,2658059
Kinney,Texas,48271,33506
Kiowa,Oklahoma,40075,1319764
Kitsap,Washington,53035,10846092
Kittitas,Washington,53037,749074
Kleberg,Texas,48273,334879
Knott,Kentucky,21119,483699
Knox,Illinois,17095,799474
Knox,Indiana,18083,77501
Knox,Kentucky,21121,28646
Knox,Maine,23013,160088
Knox,Missouri,29103,12154
Knox,Nebraska,31107,50
Knox,Ohio,39083,423194
Knox,Tennessee,47093,923110
Knox,Texas,48275,4009
Koochiching,Minnesota,27071,673936
Kootenai,Idaho,16055,4076244
Kosciusko,Indiana,18085,414412
Kossuth,Iowa,19109,23637
La Crosse,Wisconsin,55063,117408
La Salle,Texas,48283,86504
LaGrange,Indiana,18087,295457
LaMoure,North Dakota,38045,29
LaPorte,Indiana,18091,1724398
LaSalle,Illinois,17099,575738
LaSalle,Louisiana,22059,72960
Labette,Kansas,20099,37799
Lackawanna,Pennsylvania,42069,628121
Lafayette,Arkansas,5073,133866
Lafayette,Florida,12067,131067
Lafayette,Louisiana,22055,218011
Lafayette,Missouri,29107,87253
Lafayette,Wisconsin,55065,49476
Lafourche,Louisiana,22057,1988364
Lake,Florida,12069,598252
Lake,Illinois,17097,2408375
Lake,Indiana,18089,1514458
Lake,Michigan,26085,613026
Lake,Minnesota,27075,14269
Lake,Montana,30047,47836
Lake,Ohio,39085,1420660
Lake,South Dakota,46079,2259
Lamar,Georgia,13171,71114
Lamar,Mississippi,28073,28945
Lamar,Texas,48277,160071
Lamb,Texas,48279,141766
Lamoille,Vermont,50015,190550
Lampasas,Texas,48281,2347
Lancaster,Pennsylvania,42071,1331781
Lancaster,South Carolina,45057,303707
Lancaster,Virginia,51103,116768
Lander,Nevada,32015,63945
Langlade,Wisconsin,55067,325686
Lanier,Georgia,13173,25415
Lapeer,Michigan,26087,1138755
Larimer,Colorado,8069,702556
Larue,Kentucky,21123,12354
Latah,Idaho,16057,260252
Latimer,Oklahoma,40077,24715
Lauderdale,Mississippi,28075,100407
Laurel,Kentucky,21125,159636
Laurens,Georgia,13175,136411
Laurens,South Carolina,45059,383729
Lavaca,Texas,48285,177922
Lawrence,Arkansas,5075,174134
Lawrence,Illinois,17101,54323
Lawrence,Indiana,18093,231899
Lawrence,Kentucky,21127,712281
Lawrence,Mississippi,28077,41116
Lawrence,Missouri,29109,19339
Lawrence,Ohio,39087,444388
Lawrence,Pennsylvania,42073,293576
Lawrence,Tennessee,47099,2
Le Flore,Oklahoma,40079,220098
Le Sueur,Minnesota,27079,100595
Lea,New Mexico,35025,332428
Leake,Mississippi,28079,32226
Leavenworth,Kansas,20103,259306
Lebanon,Pennsylvania,42075,647816
Lee,Arkansas,5077,49901
Lee,Florida,12071,1749991
Lee,Georgia,13177,18131
Lee,Illinois,17103,969842
Lee,Iowa,19111,209144
Lee,Kentucky,21129,88955
Lee,North Carolina,37105,308084
Lee,South Carolina,45061,203359
Lee,Texas,48287,148113
Leelanau,Michigan,26089,2563978
Leflore,Mississippi,28083,68236
Lehigh,Pennsylvania,42077,1098551
Lemhi,Idaho,16059,72404
Lenawee,Michigan,26091,517664
Lenoir,North Carolina,37107,164462
Leon,Florida,12073,160659
Leon,Texas,48289,157853
Leslie,Kentucky,21131,704702
Letcher,Kentucky,21133,531253
Levy,Florida,12075,271462
Lewis,Idaho,16061,433359
Lewis,Kentucky,21135,32476
Lewis,Missouri,29111,39133
Lewis,New York,36049,248817
Lewis,Tennessee,47101,10
Lewis,Washington,53041,44
Lewis,West Virginia,54041,1836388
Lexington,South Carolina,45063,901651
Lexington,Virginia,51678,3816
Liberty,Florida,12077,17220
Liberty,Georgia,13179,69827
Liberty,Texas,48291,738543
Licking,Ohio,39089,565097
Limestone,Texas,48293,114107
Lincoln,Arkansas,5079,45481
Lincoln,Georgia,13181,71380
Lincoln,Idaho,16063,957
Lincoln,Kansas,20105,817
Lincoln,Kentucky,21137,71413
Lincoln,Louisiana,22061,82604
Lincoln,Maine,23015,365348
Lincoln,Mississippi,28085,247651
Lincoln,Missouri,29113,347054
Lincoln,Montana,30053,114049
Lincoln,Nebraska,31111,566
Lincoln,New Mexico,35027,86673
Lincoln,North Carolina,37109,451142
Lincoln,Oklahoma,40081,127859
Lincoln,South Dakota,46083,42401
Lincoln,Tennessee,47103,20893
Lincoln,Washington,53043,370936
Lincoln,West Virginia,54043,1408801
Lincoln,Wisconsin,55069,384720
Linn,Iowa,19113,609938
Linn,Kansas,20107,141399
Linn,Missouri,29115,63891
Lipscomb,Texas,48295,48242
Litchfield,Connecticut,9005,516589
Little River,Arkansas,5081,110176
Live Oak,Texas,48297,96020
Livingston,Illinois,17105,758009
Livingston,Kentucky,21139,4810
Livingston,Louisiana,22063,1310153
Livingston,Michigan,26093,1376720
Livingston,Missouri,29117,3467
Livingston,New York,36051,272410
Logan,Arkansas,5083,34565
Logan,Colorado,8075,36694
Logan,Illinois,17107,189896
Logan,Kansas,20109,10039
Logan,Kentucky,21141,45
Logan,Ohio,39091,183983
Logan,Oklahoma,40083,60141
Logan,West Virginia,54045,1462032
Long,Georgia,13183,16440
Lonoke,Arkansas,5085,273629
Lorain,Ohio,39093,963813
Los Angeles,California,6037,81526245
Loudon,Tennessee,47105,301199
Loudoun,Virginia,51107,688732
Louisa,Iowa,19115,36164
Louisa,Virginia,51109,249543
Love,Oklahoma,40085,1259
Loving,Texas,48301,15405
Lowndes,Alabama,1085,87580
Lowndes,Georgia,13185,177280
Lowndes,Mississippi,28087,81349
Lubbock,Texas,48303,38770
Lucas,Iowa,19117,56559
Lucas,Ohio,39095,1355402
Lumpkin,Georgia,13187,2191382
Luna,New Mexico,35029,94825
Lunenburg,Virginia,51111,64208
Luzerne,Pennsylvania,42079,579007
Lycoming,Pennsylvania,42081,393640
Lynchburg,Virginia,51680,193685
Lynn,Texas,48305,28143
Lyon,Iowa,19119,832
Lyon,Kansas,20111,76833
Lyon,Kentucky,21143,33099
Lyon,Minnesota,27083,26788
Lyon,Nevada,32019,274193
Macomb,Michigan,26099,4874606
Macon,Georgia,13193,94511
Macon,Illinois,17115,403651
Macon,Missouri,29121,96
Macon,North Carolina,37113,532017
Macon,Tennessee,47111,160450
Macoupin,Illinois,17117,243786
Madison,Alabama,1089,531786
Madison,Florida,12079,165504
Madison,Georgia,13195,197032
Madison,Illinois,17119,693979
Madison,Indiana,18095,348415
Madison,Iowa,19121,16103
Madison,Kentucky,21151,135734
Madison,Louisiana,22065,97765
Madison,Mississippi,28089,952655
Madison,Missouri,29123,606
Madison,Nebraska,31119,13198
Madison,New York,36053,402475
Madison,North Carolina,37115,46544
Madison,Ohio,39097,105927
Madison,Texas,48313,237787
Madison,Virginia,51113,53340
Magoffin,Kentucky,21153,199979
Mahaska,Iowa,19123,22966
Mahoning,Ohio,39099,1318412
Major,Oklahoma,40093,29815
Manassas,Virginia,51683,109
Manassas Park,Virginia,51685,6453
Manatee,Florida,12081,1505535
Manistee,Michigan,26101,568901
Manitowoc,Wisconsin,55071,146610
Marathon,Wisconsin,55073,327812
Maricopa,Arizona,4013,3173390
Maries,Missouri,29125,16396
Marinette,Wisconsin,55075,733541
Marion,Arkansas,5089,173553
Marion,Florida,12083,1684947
Marion,Georgia,13197,34529
Marion,Illinois,17121,69565
Marion,Indiana,18097,7755369
Marion,Iowa,19125,37002
Marion,Kansas,20115,110236
Marion,Kentucky,21155,15225
Marion,Mississippi,28091,34765
Marion,Missouri,29127,662
Marion,Ohio,39101,202850
Marion,Oregon,41047,1417699
Marion,South Carolina,45067,149177
Marion,Tennessee,47115,2405
Marion,Texas,48315,55939
Marion,West Virginia,54049,2167962
Marlboro,South Carolina,45069,224873
Marquette,Michigan,26103,334903
Marquette,Wisconsin,55077,32153
Marshall,Illinois,17123,543531
Marshall,Indiana,18099,191642
Marshall,Iowa,19127,131975
Marshall,Kansas,20117,17786
Marshall,Mississippi,28093,942
Marshall,Oklahoma,40095,34880
Marshall,Tennessee,47117,382663
Marshall,West Virginia,54051,659956
Martin,Florida,12085,590341
Martin,Indiana,18101,60597
Martin,Kentucky,21159,530340
Martin,Minnesota,27091,49247
Martin,North Carolina,37117,40413
Martin,Texas,48317,82343
Mason,Illinois,17125,115726
Mason,Kentucky,21161,69774
Mason,Michigan,26105,206050
Mason,Washington,53045,48
Mason,West Virginia,54053,825947
Massac,Illinois,17127,7356
Matagorda,Texas,48321,351283
Mathews,Virginia,51115,104505
Maury,Tennessee,47119,19995
Maverick,Texas,48323,225837
Mayes,Oklahoma,40097,330934
McClain,Oklahoma,40087,294437
McCook,South Dakota,46087,8206
McCormick,South Carolina,45065,78849
McCracken,Kentucky,21145,691
McCreary,Kentucky,21147,31320
McCulloch,Texas,48307,2672
McCurtain,Oklahoma,40089,59694
McDonald,Missouri,29119,6983
McDonough,Illinois,17109,107951
McDowell,North Carolina,37111,194130
McDowell,West Virginia,54047,734480
McDuffie,Georgia,13189,105673
McHenry,Illinois,17111,986759
McIntosh,Georgia,13191,50219
McIntosh,Oklahoma,40091,70170
McKean,Pennsylvania,42083,535071
McLean,Illinois,17113,1246439
McLean,Kentucky,21149,38515
McLennan,Texas,48309,1020243
McLeod,Minnesota,27085,111521
McMinn,Tennessee,47107,20
McMullen,Texas,48311,10726
McPherson,Kansas,20113,56021
Meade,Kentucky,21163,13707
Mecklenburg,North Carolina,37119,4560222
Mecklenburg,Virginia,51117,287266
Mecosta,Michigan,26107,834311
Medina,Ohio,39103,293837
Medina,Texas,48325,1717834
Meeker,Minnesota,27093,1531
Meigs,Ohio,39105,219760
Menard,Illinois,17129,41661
Menard,Texas,48327,865
Menifee,Kentucky,21165,10142
Menominee,Michigan,26109,110397
Menominee,Wisconsin,55078,77832
Mercer,Illinois,17131,489857
Mercer,Kentucky,21167,72022
Mercer,Missouri,29129,1568
Mercer,New Jersey,34021,654417
Mercer,Ohio,39107,77465
Mercer,Pennsylvania,42085,668515
Mercer,West Virginia,54055,1132285
Meriwether,Georgia,13199,145454
Merrimack,New Hampshire,33013,1084999
Mesa,Colorado,8077,133050
Metcalfe,Kentucky,21169,62269
Miami,Indiana,18103,78577
Miami,Kansas,20121,116196
Miami,Ohio,39109,252279
Miami-Dade,Florida,12086,11032023
Middlesex,Connecticut,9007,2610115
Middlesex,Massachusetts,25017,4684702
Middlesex,New Jersey,34023,1587346
Middlesex,Virginia,51119,110896
Midland,Michigan,26111,869823
Midland,Texas,48329,1332720
Mifflin,Pennsylvania,42087,163987
Milam,Texas,48331,174713
Miller,Arkansas,5091,212958
Miller,Georgia,13201,18622
Miller,Missouri,29131,24871
Mills,Iowa,19129,19358
Milwaukee,Wisconsin,55079,2129772
Miner,South Dakota,46097,2693
Mineral,Nevada,32021,43156
Mineral,West Virginia,54057,354544
Mingo,West Virginia,54059,1661995
Minidoka,Idaho,16067,11895
Minnehaha,South Dakota,46099,471325
Missaukee,Michigan,26113,1239856
Mississippi,Arkansas,5093,553318
Mississippi,Missouri,29133,53674
Mitchell,Georgia,13205,21528
Mitchell,Iowa,19131,9693
Mitchell,North Carolina,37121,381908
Mitchell,Texas,48335,130402
Moniteau,Missouri,29135,50910
Monmouth,New Jersey,34025,1528718
Mono,California,6051,341828
Monona,Iowa,19133,1717
Monongalia,West Virginia,54061,3106030
Monroe,Alabama,1099,8193
Monroe,Arkansas,5095,63225
Monroe,Florida,12087,207002
Monroe,Georgia,13207,83317
Monroe,Illinois,17133,56029
Monroe,Indiana,18105,397344
Monroe,Iowa,19135,16034
Monroe,Kentucky,21171,139717
Monroe,Michigan,26115,1520535
Monroe,Mississippi,28095,3968
Monroe,Missouri,29137,2883
Monroe,New York,36055,3564936
Monroe,Ohio,39111,29045
Monroe,Pennsylvania,42089,940040
Monroe,Tennessee,47123,2023388
Monroe,West Virginia,54063,254791
Monroe,Wisconsin,55081,252218
Montague,Texas,48337,411
Montcalm,Michigan,26117,1248656
Montgomery,Alabama,1101,772
Montgomery,Arkansas,5097,1035009
Montgomery,Georgia,13209,4762
Montgomery,Illinois,17135,37949
Montgomery,Indiana,18107,52019
Montgomery,Iowa,19137,17469
Montgomery,Kansas,20125,70702
Montgomery,Kentucky,21173,77730
Montgomery,Maryland,24031,2910715
Montgomery,Mississippi,28097,163188
Montgomery,Missouri,29139,43729
Montgomery,New York,36057,354511
Montgomery,North Carolina,37123,296334
Montgomery,Ohio,39113,1649784
Montgomery,Pennsylvania,42091,3884844
Montgomery,Tennessee,47125,41606
Montgomery,Texas,48339,3391657
Montgomery,Virginia,51121,853413
Montmorency,Michigan,26119,98113
Montour,Pennsylvania,42093,74249
Moore,North Carolina,37125,432675
Moore,Tennessee,47127,91765
Moore,Texas,48341,161756
Morehouse,Louisiana,22067,310010
Morgan,Colorado,8087,47571
Morgan,Georgia,13211,94860
Morgan,Illinois,17137,190912
Morgan,Indiana,18109,144228
Morgan,Kentucky,21175,77825
Morgan,Missouri,29141,161353
Morgan,Ohio,39115,137693
Morgan,Tennessee,47129,3560
Morgan,West Virginia,54065,223738
Morrill,Nebraska,31123,3001
Morris,Kansas,20127,61281
Morris,New Jersey,34027,1781574
Morris,Texas,48343,307187
Morrison,Minnesota,27097,438580
Morrow,Ohio,39117,74402
Motley,Texas,48345,1735
Moultrie,Illinois,17139,5883
Mower,Minnesota,27099,11676
Muhlenberg,Kentucky,21177,202999
Multnomah,Oregon,41051,4551828
Murray,Georgia,13213,88485
Murray,Minnesota,27101,19834
Murray,Oklahoma,40099,76653
Muscatine,Iowa,19139,21567
Muscogee,Georgia,13215,665495
Muskegon,Michigan,26121,1380980
Muskingum,Ohio,39119,543497
Muskogee,Oklahoma,40101,499739
Nacogdoches,Texas,48347,498811
Nantucket,Massachusetts,25019,1148274
Nash,North Carolina,37127,989131
Nassau,Florida,12089,133328
Nassau,New York,36059,1681192
Natchitoches,Louisiana,22069,890782
Navajo,Arizona,4017,233847
Navarro,Texas,48349,161656
Nelson,Kentucky,21179,27363
Nelson,Virginia,51125,86750
Nemaha,Kansas,20131,10957
Nemaha,Nebraska,31127,20646
Neosho,Kansas,20133,4321
Neshoba,Mississippi,28099,1502
Ness,Kansas,20135,1823
Nevada,Arkansas,5099,342028
Nevada,California,6057,9
New Castle,Delaware,10003,4363676
New Hanover,North Carolina,37129,749821
New Haven,Connecticut,9009,2251067
New Kent,Virginia,51127,169516
New London,Connecticut,9011,1801215
New Madrid,Missouri,29143,51459
New York,New York,36061,779097
Newaygo,Michigan,26123,1047182
Newberry,South Carolina,45071,137421
Newport,Rhode Island,44005,292575
Newport News,Virginia,51700,699878
Newton,Arkansas,5101,10616
Newton,Georgia,13217,81669
Newton,Indiana,18111,102680
Newton,Mississippi,28101,24854
Newton,Missouri,29145,49724
Newton,Texas,48351,449
Nez Perce,Idaho,16069,92157
Niagara,New York,36063,578570
Nicholas,Kentucky,21181,34080
Nicholas,West Virginia,54067,1036643
Nicollet,Minnesota,27103,35301
Noble,Indiana,18113,306365
Noble,Ohio,39121,45447
Noble,Oklahoma,40103,44709
Nobles,Minnesota,27105,15539
Nodaway,Missouri,29147,52085
Nolan,Texas,48353,173870
Norfolk,Massachusetts,25021,1510482
Norfolk,Virginia,51710,967876
Norman,Minnesota,27107,711
Northampton,North Carolina,37131,147827
Northampton,Pennsylvania,42095,1223990
Northampton,Virginia,51131,237527
Northumberland,Pennsylvania,42097,244848
Northumberland,Virginia,51133,108937
Norton,Kansas,20137,12
Nottoway,Virginia,51135,38731
Nowata,Oklahoma,40105,55797
Noxubee,Mississippi,28103,21506
Nueces,Texas,48355,2687693
Nye,Nevada,32023,1879
O'Brien,Iowa,19141,4518
Oakland,Michigan,26125,13673050
Ocean,New Jersey,34029,1624012
Oceana,Michigan,26127,341387
Ochiltree,Texas,48357,102249
Oconee,Georgia,13219,52592
Oconee,South Carolina,45073,722778
Oconto,Wisconsin,55083,294814
Ogemaw,Michigan,26129,3769683
Ogle,Illinois,17141,291203
Oglethorpe,Georgia,13221,75451
Ohio,Kentucky,21183,36202
Ohio,West Virginia,54069,494080
Okaloosa,Florida,12091,516797
Okeechobee,Florida,12093,306903
Okfuskee,Oklahoma,40107,106017
Oklahoma,Oklahoma,40109,1780836
