county,state,fips_code,customers_out
Campbell,Wyoming,56005,644.0
Canadian,Oklahoma,40017,726485.0
Candler,Georgia,13043,291220.0
Cannon,Tennessee,47015,50121.0
Canyon,Idaho,16027,363267.0
Cape Girardeau,Missouri,29031,481575.0
Cape May,New Jersey,34009,792568.0
Carbon,Montana,30009,17.0
Carbon,Pennsylvania,42025,1317210.0
Carbon,Utah,49007,90560.0
Carbon,Wyoming,56007,40885.0
Caribou,Idaho,16029,53143.0
Carlisle,Kentucky,21039,96046.0
Carlton,Minnesota,27017,129924.0
Caroline,Maryland,24011,60634.0
Caroline,Virginia,51033,837018.0
Carroll,Arkansas,5015,36360.0
Carroll,Georgia,13045,491579.0
Carroll,Illinois,17015,66468.0
Carroll,Indiana,18015,100860.0
Carroll,Iowa,19027,71934.0
Carroll,Kentucky,21041,98115.0
Carroll,Maryland,24013,1153632.0
Carroll,Mississippi,28015,70280.0
Carroll,Missouri,29033,92282.0
Carroll,New Hampshire,33003,1294445.0
Carroll,Ohio,39019,401364.0
Carroll,Tennessee,47017,76.0
Carroll,Virginia,51035,3126742.0
Carson,Texas,48065,96059.0
Carson City,Nevada,32510,176155.0
Carter,Kentucky,21043,220619.0
Carter,Montana,30011,132.0
Carter,Oklahoma,40019,203286.0
Carteret,North Carolina,37031,13587298.0
Carver,Minnesota,27019,378808.0
Casey,Kentucky,21045,1610.0
Cass,Illinois,17017,23372.0
Cass,Indiana,18017,52684.0
Cass,Iowa,19029,23357.0
Cass,Michigan,26027,1023547.0
Cass,Minnesota,27021,498230.0
Cass,Missouri,29037,315006.0
Cass,Nebraska,31025,184547.0
Cass,North Dakota,38017,201924.0
Cass,Texas,48067,601447.0
Cassia,Idaho,16031,69417.0
Castro,Texas,48069,19999.0
Caswell,North Carolina,37033,2932946.0
Catahoula,Louisiana,22025,319973.0
Catawba,North Carolina,37035,1294913.0
Catoosa,Georgia,13047,311200.0
Catron,New Mexico,35003,162843.0
Cattaraugus,New York,36009,2578998.0
Cayuga,New York,36011,706834.0
Cecil,Maryland,24015,1239447.0
Cedar,Iowa,19031,74089.0
Cedar,Missouri,29039,5717.0
Cedar,Nebraska,31027,64.0
Centre,Pennsylvania,42027,662659.0
Cerro Gordo,Iowa,19033,491519.0
Chaffee,Colorado,8015,48171.0
Chambers,Alabama,1017,184011.0
Chambers,Texas,48071,567443.0
Champaign,Illinois,17019,671676.0
Champaign,Ohio,39021,194004.0
Chariton,Missouri,29041,45542.0
Charles,Maryland,24017,2051154.0
Charles City,Virginia,51036,1181076.0
Charleston,South Carolina,45019,1986878.0
Charlevoix,Michigan,26029,538431.0
Charlotte,Florida,12015,1034290.0
Charlotte,Virginia,51037,2927322.0
Charlottesville,Virginia,51540,847473.0
Charlton,Georgia,13049,251192.0
Chase,Kansas,20017,10954.0
Chatham,Georgia,13051,1566922.0
Chatham,North Carolina,37037,5183632.0
Chattahoochee,Georgia,13053,99638.0
Chattooga,Georgia,13055,306301.0
Chautauqua,Kansas,20019,0.0
Chautauqua,New York,36013,1070784.0
Chaves,New Mexico,35005,247946.0
Cheatham,Tennessee,47021,253400.0
Cheboygan,Michigan,26031,189565.0
Chemung,New York,36015,654931.0
Chenango,New York,36017,747058.0
Cherokee,Alabama,1019,2745.0
Cherokee,Georgia,13057,857230.0
Cherokee,Iowa,19035,40096.0
Cherokee,Kansas,20021,54834.0
Cherokee,North Carolina,37039,746525.0
Cherokee,Oklahoma,40021,521225.0
Cherokee,South Carolina,45021,118046.0
Cherokee,Texas,48073,389678.0
Cherry,Nebraska,31031,1292.0
Chesapeake,Virginia,51550,2992952.0
Cheshire,New Hampshire,33005,1605002.0
Chester,Pennsylvania,42029,9016614.0
Chester,South Carolina,45023,356635.0
Chester,Tennessee,47023,98605.0
Chesterfield,South Carolina,45025,1067699.0
Chesterfield,Virginia,51041,9025950.0
Cheyenne,Colorado,8017,32065.0
Cheyenne,Kansas,20023,51.0
Chickasaw,Iowa,19037,36047.0
Chickasaw,Mississippi,28017,3617.0
Chicot,Arkansas,5017,317275.0
Childress,Texas,48075,24581.0
Chilton,Alabama,1021,516801.0
Chippewa,Minnesota,27023,17014.0
Chippewa,Wisconsin,55017,308528.0
Chisago,Minnesota,27025,131628.0
Chittenden,Vermont,50007,658900.0
Choctaw,Alabama,1023,115143.0
Choctaw,Mississippi,28019,100860.0
Choctaw,Oklahoma,40023,256174.0
Chowan,North Carolina,37041,8333.0
Christian,Illinois,17021,263347.0
Christian,Kentucky,21047,475505.0
Christian,Missouri,29043,38379.0
Churchill,Nevada,32001,47530.0
Cibola,New Mexico,35006,0.0
Cimarron,Oklahoma,40025,156896.0
Citrus,Florida,12017,929061.0
Clackamas,Oregon,41005,2568762.0
Claiborne,Louisiana,22027,450951.0
Claiborne,Mississippi,28021,85371.0
Claiborne,Tennessee,47025,0.0
Clare,Michigan,26035,2029332.0
Clarendon,South Carolina,45027,318248.0
Clarion,Pennsylvania,42031,720430.0
Clark,Arkansas,5019,131470.0
Clark,Idaho,16033,23896.0
Clark,Illinois,17023,22855.0
Clark,Indiana,18019,1652138.0
Clark,Kentucky,21049,172030.0
Clark,Missouri,29045,0.0
Clark,Nevada,32003,5756797.0
Clark,Ohio,39023,725505.0
Clark,Washington,53011,481156.0
Clark,Wisconsin,55019,87163.0
Clarke,Alabama,1025,167102.0
Clarke,Georgia,13059,644674.0
Clarke,Iowa,19039,32722.0
Clarke,Mississippi,28023,28637.0
Clarke,Virginia,51043,414111.0
Clatsop,Oregon,41007,535222.0
Clay,Alabama,1027,182547.0
Clay,Arkansas,5021,188846.0
Clay,Florida,12019,812376.0
Clay,Georgia,13061,963544.0
Clay,Illinois,17025,197297.0
Clay,Indiana,18021,179013.0
Clay,Iowa,19041,51510.0
Clay,Kansas,20027,793581.0
Clay,Kentucky,21051,61053.0
Clay,Minnesota,27027,146819.0
Clay,Mississippi,28025,87099.0
Clay,Missouri,29047,76374.0
Clay,North Carolina,37043,7078.0
Clay,Tennessee,47027,154488.0
Clay,Texas,48077,136760.0
Clay,West Virginia,54015,568923.0
Clayton,Georgia,13063,1192305.0
Clayton,Iowa,19043,40180.0
Clear Creek,Colorado,8019,132800.0
Clearfield,Pennsylvania,42033,661773.0
Clearwater,Idaho,16035,313119.0
Clearwater,Minnesota,27029,1903.0
Cleburne,Alabama,1029,664041.0
Cleburne,Arkansas,5023,205797.0
Clermont,Ohio,39025,2573463.0
Cleveland,Arkansas,5025,18991.0
Cleveland,North Carolina,37045,1049590.0
Cleveland,Oklahoma,40027,552066.0
Clinch,Georgia,13065,15625.0
Clinton,Illinois,17027,328395.0
Clinton,Indiana,18023,89076.0
Clinton,Iowa,19045,314289.0
Clinton,Kentucky,21053,3987.0
Clinton,Michigan,26037,610171.0
Clinton,Missouri,29049,58334.0
Clinton,New York,36019,2727962.0
Clinton,Ohio,39027,411852.0
Clinton,Pennsylvania,42035,335141.0
Cloud,Kansas,20029,3155.0
Coahoma,Mississippi,28027,62509.0
Coal,Oklahoma,40029,97156.0
Cobb,Georgia,13067,1597943.0
Cochise,Arizona,4003,158236.0
Cochran,Texas,48079,5038.0
Cocke,Tennessee,47029,23707.0
Coconino,Arizona,4005,1286567.0
Coffee,Alabama,1031,388517.0
Coffee,Georgia,13069,543862.0
Coffee,Tennessee,47031,150808.0
Coffey,Kansas,20031,60544.0
Coke,Texas,48081,104477.0
Cole,Missouri,29051,141016.0
Coleman,Texas,48083,7100.0
Coles,Illinois,17029,41568.0
Colfax,Nebraska,31037,12274.0
Colleton,South Carolina,45029,626835.0
Collier,Florida,12021,1526268.0
Collin,Texas,48085,3529027.0
Collingsworth,Texas,48087,7533.0
Colonial Heights,Virginia,51570,346711.0
Colorado,Texas,48089,208891.0
Colquitt,Georgia,13071,502757.0
Columbia,Arkansas,5027,238446.0
Columbia,Florida,12023,724333.0
Columbia,Georgia,13073,552278.0
Columbia,New York,36021,3193873.0
Columbia,Oregon,41009,4285.0
Columbia,Pennsylvania,42037,1398096.0
Columbia,Washington,53013,30236.0
Columbia,Wisconsin,55021,170633.0
Columbiana,Ohio,39029,2149245.0
Columbus,North Carolina,37047,8930693.0
Colusa,California,6011,70029.0
Comal,Texas,48091,234839.0
Comanche,Oklahoma,40031,668555.0
Comanche,Texas,48093,207477.0
Concho,Texas,48095,39237.0
Concordia,Louisiana,22029,177745.0
Conecuh,Alabama,1035,27945.0
Conejos,Colorado,8021,142767.0
Contra Costa,California,6013,2827755.0
Converse,Wyoming,56009,244083.0
Conway,Arkansas,5029,151084.0
Cook,Georgia,13075,67128.0
Cook,Illinois,17031,18957115.0
Cook,Minnesota,27031,0.0
Cooke,Texas,48097,217369.0
Cooper,Missouri,29053,67364.0
Coos,New Hampshire,33007,537089.0
Coos,Oregon,41011,679253.0
Coosa,Alabama,1037,358874.0
Copiah,Mississippi,28029,364831.0
Corson,South Dakota,46031,2289.0
Cortland,New York,36023,271697.0
Coryell,Texas,48099,176910.0
Coshocton,Ohio,39031,363771.0
Costilla,Colorado,8023,27632.0
Cottle,Texas,48101,8868.0
Cotton,Oklahoma,40033,39780.0
Cottonwood,Minnesota,27033,0.0
Covington,Alabama,1039,153002.0
Covington,Mississippi,28031,138387.0
Covington,Virginia,51580,19862.0
Coweta,Georgia,13077,584148.0
Cowley,Kansas,20035,68070.0
Cowlitz,Washington,53015,864.0
Craig,Oklahoma,40035,112869.0
Craig,Virginia,51045,385127.0
Craighead,Arkansas,5031,134530.0
Crane,Texas,48103,109019.0
Craven,North Carolina,37049,8127083.0
Crawford,Arkansas,5033,437940.0
Crawford,Georgia,13079,204181.0
Crawford,Illinois,17033,133595.0
Crawford,Indiana,18025,819974.0
Crawford,Iowa,19047,95548.0
Crawford,Kansas,20037,81512.0
Crawford,Michigan,26039,161747.0
Crawford,Missouri,29055,230733.0
Crawford,Ohio,39033,131323.0
Crawford,Pennsylvania,42039,605047.0
Crawford,Wisconsin,55023,3176.0
Creek,Oklahoma,40037,334160.0
Crenshaw,Alabama,1041,180050.0
Crisp,Georgia,13081,1728.0
Crittenden,Arkansas,5035,283757.0
Crittenden,Kentucky,21055,75807.0
Crockett,Tennessee,47033,198702.0
Crockett,Texas,48105,48398.0
Crook,Oregon,41013,77779.0
Crook,Wyoming,56011,21.0
Crosby,Texas,48107,207856.0
Cross,Arkansas,5037,206520.0
Crow Wing,Minnesota,27035,287122.0
Crowley,Colorado,8025,3069.0
Culberson,Texas,48109,89701.0
Cullman,Alabama,1043,768031.0
Culpeper,Virginia,51047,2664848.0
Cumberland,Illinois,17035,9955.0
Cumberland,Kentucky,21057,20738.0
Cumberland,Maine,23005,4900674.0
Cumberland,New Jersey,34011,2463671.0
Cumberland,North Carolina,37051,7793152.0
Cumberland,Pennsylvania,42041,1106117.0
Cumberland,Virginia,51049,1218939.0
Currituck,North Carolina,37053,340507.0
Curry,New Mexico,35009,79143.0
Custer,Colorado,8027,25555.0
Custer,Idaho,16037,150.0
Custer,Montana,30017,10422.0
Custer,Oklahoma,40039,621439.0
Custer,South Dakota,46033,3205.0
Cuyahoga,Ohio,39035,10045993.0
Dade,Georgia,13083,214397.0
Dade,Missouri,29057,127.0
Dakota,Minnesota,27037,1006760.0
Dakota,Nebraska,31043,30744.0
Dale,Alabama,1045,758966.0
Dallam,Texas,48111,27645.0
Dallas,Alabama,1047,549037.0
Dallas,Arkansas,5039,114280.0
Dallas,Iowa,19049,174757.0
Dallas,Missouri,29059,31312.0
Dallas,Texas,48113,9955539.0
Dane,Wisconsin,55025,914177.0
Daniels,Montana,30019,6143.0
Danville,Virginia,51590,2680.0
Dare,North Carolina,37055,580294.0
Darke,Ohio,39037,180289.0
Darlington,South Carolina,45031,1402430.0
Dauphin,Pennsylvania,42043,1288522.0
Davidson,North Carolina,37057,4405615.0
Davidson,Tennessee,47037,361051.0
Davie,North Carolina,37059,1090602.0
Daviess,Indiana,18027,26910.0
Daviess,Kentucky,21059,389614.0
Daviess,Missouri,29061,11341.0
Davis,Iowa,19051,23533.0
Davis,Utah,49011,754244.0
Dawes,Nebraska,31045,4355.0
Dawson,Georgia,13085,207639.0
Dawson,Montana,30021,20879.0
Dawson,Nebraska,31047,22518.0
Dawson,Texas,48115,94549.0
De Baca,New Mexico,35011,5624.0
De Soto,Louisiana,22031,991178.0
De Witt,Illinois,17039,82626.0
DeKalb,Georgia,13089,3302562.0
DeKalb,Illinois,17037,486565.0
DeKalb,Indiana,18033,229670.0
DeKalb,Missouri,29063,34719.0
DeKalb,Tennessee,47041,6617.0
DeSoto,Florida,12027,194933.0
DeSoto,Mississippi,28033,506660.0
DeWitt,Texas,48123,63542.0
Deaf Smith,Texas,48117,24932.0
Dearborn,Indiana,18029,354814.0
Decatur,Georgia,13087,6980221.0
Decatur,Indiana,18031,228764.0
Decatur,Iowa,19053,43046.0
Decatur,Kansas,20039,2796.0
Defiance,Ohio,39039,96915.0
Del Norte,California,6015,450427.0
Delaware,Indiana,18035,1639147.0
Delaware,Iowa,19055,40334.0
Delaware,New York,36025,1125868.0
Delaware,Ohio,39041,536295.0
Delaware,Oklahoma,40041,563836.0
Delaware,Pennsylvania,42045,20477531.0
Delta,Colorado,8029,0.0
Delta,Michigan,26041,125089.0
Delta,Texas,48119,23554.0
Denali,Alaska,2068,58624.0
Dent,Missouri,29065,39082.0
Denton,Texas,48121,2151451.0
Denver,Colorado,8031,3888905.0
Des Moines,Iowa,19057,166422.0
Deschutes,Oregon,41017,578082.0
Desha,Arkansas,5041,140103.0
Deuel,Nebraska,31049,2559.0
Deuel,South Dakota,46039,0.0
Dewey,Oklahoma,40043,769144.0
Dickens,Texas,48125,8671.0
Dickenson,Virginia,51051,572017.0
Dickey,North Dakota,38021,32223.0
Dickinson,Iowa,19059,66767.0
Dickinson,Kansas,20041,49877.0
Dickinson,Michigan,26043,47709.0
Dickson,Tennessee,47043,549.0
Dillon,South Carolina,45033,2501500.0
Dimmit,Texas,48127,202632.0
Dinwiddie,Virginia,51053,1908181.0
District of Columbia,District of Columbia,11001,6200892.0
Divide,North Dakota,38023,13868.0
Dixie,Florida,12029,146647.0
Dixon,Nebraska,31051,4371.0
Doddridge,West Virginia,54017,367865.0
Dodge,Georgia,13091,551145.0
Dodge,Minnesota,27039,40290.0
Dodge,Nebraska,31053,172838.0
Dodge,Wisconsin,55027,583777.0
Dolores,Colorado,8033,0.0
Doniphan,Kansas,20043,49055.0
Donley,Texas,48129,39412.0
Dooly,Georgia,13093,532093.0
Door,Wisconsin,55029,347789.0
Dorchester,Maryland,24019,107533.0
Dorchester,South Carolina,45035,629978.0
Dougherty,Georgia,13095,1653240.0
Douglas,Colorado,8035,358939.0
Douglas,Georgia,13097,567893.0
Douglas,Illinois,17041,71379.0
Douglas,Kansas,20045,667729.0
Douglas,Minnesota,27041,448.0
Douglas,Nebraska,31055,4050087.0
Douglas,Nevada,32005,204606.0
Douglas,Oregon,41019,693253.0
