county,state,fips_code,customers_out
Elkhart,Indiana,18039,1441753
Elko,Nevada,32007,367617
Elliott,Kentucky,21063,101758
Ellis,Kansas,20051,80365
Ellis,Oklahoma,40045,526861
Ellis,Texas,48139,2552587
Ellsworth,Kansas,20053,51
Elmore,Alabama,1051,1685068
Elmore,Idaho,16039,186003
Emanuel,Georgia,13107,501199
Emery,Utah,49015,28788
Emmet,Iowa,19063,5389
Emmet,Michigan,26047,218506
Emmons,North Dakota,38029,7924
Emporia,Virginia,51595,31823
Erath,Texas,48143,350029
Erie,New York,36029,4964213
Erie,Ohio,39043,995534
Erie,Pennsylvania,42049,2826388
Escambia,Alabama,1053,287552
Escambia,Florida,12033,2130365
Esmeralda,Nevada,32009,32722
Essex,Massachusetts,25009,7533519
Essex,New Jersey,34013,2226398
Essex,New York,36031,1362354
Essex,Vermont,50009,235325
Essex,Virginia,51057,116949
Estill,Kentucky,21065,616320
Etowah,Alabama,1055,2125005
Eureka,Nevada,32011,13076
Evangeline,Louisiana,22039,356041
Evans,Georgia,13109,284708
Fairbanks North Star,Alaska,2090,762586
Fairfax,Virginia,51059,6049390
Fairfax,Virginia,51600,144358
Fairfield,Connecticut,9001,2935223
Fairfield,Ohio,39045,2136320
Fairfield,South Carolina,45039,241816
Fall River,South Dakota,46047,121477
Fallon,Montana,30025,555
Falls,Texas,48145,1251631
Falls Church,Virginia,51610,230218
Fannin,Georgia,13111,592508
Fannin,Texas,48147,287682
Faribault,Minnesota,27043,2692
Faulk,South Dakota,46049,9693
Faulkner,Arkansas,5045,1212111
Fauquier,Virginia,51061,872292
Fayette,Alabama,1057,918644
Fayette,Georgia,13113,664411
Fayette,Illinois,17051,381889
Fayette,Indiana,18041,105458
Fayette,Iowa,19065,210230
Fayette,Kentucky,21067,17754106
Fayette,Ohio,39047,194341
Fayette,Pennsylvania,42051,4227026
Fayette,Tennessee,47047,2683324
Fayette,Texas,48149,23739
Fayette,West Virginia,54019,1725622
Fentress,Tennessee,47049,631598
Fergus,Montana,30027,35956
Ferry,Washington,53019,229699
Fillmore,Minnesota,27045,13082
Fillmore,Nebraska,31059,6577
Finney,Kansas,20055,106754
Fisher,Texas,48151,149988
Flagler,Florida,12035,326871
Flathead,Montana,30029,612909
Fleming,Kentucky,21069,247826
Florence,South Carolina,45041,982800
Florence,Wisconsin,55037,59532
Floyd,Georgia,13115,1199426
Floyd,Indiana,18043,1468435
Floyd,Iowa,19067,60601
Floyd,Kentucky,21071,1452440
Floyd,Texas,48153,63544
Floyd,Virginia,51063,252874
Fluvanna,Virginia,51065,507187
Foard,Texas,48155,13513
Fond du Lac,Wisconsin,55039,157680
Ford,Illinois,17053,56407
Forest,Pennsylvania,42053,815929
Forest,Wisconsin,55041,368191
Forrest,Mississippi,28035,315765
Forsyth,Georgia,13117,2761628
Forsyth,North Carolina,37067,1861609
Fort Bend,Texas,48157,9211981
Foster,North Dakota,38031,149704
Fountain,Indiana,18045,227716
Franklin,Alabama,1059,433916
Franklin,Arkansas,5047,340927
Franklin,Florida,12037,158703
Franklin,Georgia,13119,112665
Franklin,Idaho,16041,57086
Franklin,Illinois,17055,314085
Franklin,Indiana,18047,164996
Franklin,Iowa,19069,74470
Franklin,Kansas,20059,376936
Franklin,Kentucky,21073,1082947
Franklin,Louisiana,22041,84093
Franklin,Maine,23007,3630927
Franklin,Massachusetts,25011,1480406
Franklin,Mississippi,28037,378041
Franklin,Missouri,29071,1120049
Franklin,New York,36033,286403
Franklin,North Carolina,37069,892520
Franklin,Ohio,39049,8343622
Franklin,Pennsylvania,42055,648616
Franklin,Tennessee,47051,279581
Franklin,Texas,48159,2829899
Franklin,Vermont,50011,270823
Franklin,Virginia,51067,6021
Franklin,Virginia,51620,1288001
Franklin,Washington,53021,18820
Frederick,Maryland,24021,1128900
Frederick,Virginia,51069,282618
Fredericksburg,Virginia,51630,59703
Freeborn,Minnesota,27047,4617
Freestone,Texas,48161,1646967
Fremont,Colorado,8043,202281
Fremont,Idaho,16043,166647
Fremont,Iowa,19071,46039
Fremont,Wyoming,56013,135158
Fresno,California,6019,8384827
Frio,Texas,48163,117240
Fulton,Arkansas,5049,894076
Fulton,Georgia,13121,8214594
Fulton,Illinois,17057,394515
Fulton,Indiana,18049,60363
Fulton,Kentucky,21075,55473
Fulton,New York,36035,203899
Fulton,Ohio,39051,264524
Fulton,Pennsylvania,42057,94765
Furnas,Nebraska,31065,6
Gadsden,Florida,12039,736684
Gage,Nebraska,31067,97870
Gaines,Texas,48165,219599
Galax,Virginia,51640,78510
Gallatin,Illinois,17059,34889
Gallatin,Kentucky,21077,205110
Gallatin,Montana,30031,238570
Gallia,Ohio,39053,877376
Galveston,Texas,48167,6862558
Garden,Nebraska,31069,19388
Garfield,Colorado,8045,469834
Garfield,Montana,30033,14
Garfield,Oklahoma,40047,446243
Garfield,Utah,49017,33602
Garfield,Washington,53023,31370
Garland,Arkansas,5051,1987913
Garrard,Kentucky,21079,350917
Garrett,Maryland,24023,433115
Garvin,Oklahoma,40049,247517
Garza,Texas,48169,36857
Gasconade,Missouri,29073,172132
Gaston,North Carolina,37071,1183195
Gates,North Carolina,37073,18286
Geary,Kansas,20061,57477
Geauga,Ohio,39055,5839977
Gem,Idaho,16045,36494
Genesee,Michigan,26049,5063131
Genesee,New York,36037,281023
Geneva,Alabama,1061,301809
Gentry,Missouri,29075,50503
George,Mississippi,28039,237193
Georgetown,South Carolina,45043,221263
Gibson,Indiana,18051,287573
Gibson,Tennessee,47053,402031
Gila,Arizona,4007,784442
Gilchrist,Florida,12041,1809535
Giles,Tennessee,47055,718333
Giles,Virginia,51071,402415
Gillespie,Texas,48171,651588
Gilliam,Oregon,41021,14960
Gilmer,Georgia,13123,1461715
Gilmer,West Virginia,54021,627605
Gilpin,Colorado,8047,26508
Glacier,Montana,30035,0
Glades,Florida,12043,38567
Gladwin,Michigan,26051,476048
Glascock,Georgia,13125,23338
Glasscock,Texas,48173,100289
Glenn,California,6021,435877
Gloucester,New Jersey,34015,683426
Gloucester,Virginia,51073,357137
Glynn,Georgia,13127,2082480
Gogebic,Michigan,26053,353357
Golden Valley,Montana,30037,18013
Golden Valley,North Dakota,38033,7090
Goliad,Texas,48175,62008
Gonzales,Texas,48177,222589
Goochland,Virginia,51075,251820
Goodhue,Minnesota,27049,193917
Gooding,Idaho,16047,154731
Gordon,Georgia,13129,724938
Gove,Kansas,20063,15628
Grady,Georgia,13131,554728
Grady,Oklahoma,40051,522068
Grafton,New Hampshire,33009,1019669
Graham,Arizona,4009,0
Graham,Kansas,20065,64947
Graham,North Carolina,37075,350989
Grainger,Tennessee,47057,354917
Grand,Colorado,8049,459
Grand,Utah,49019,188259
Grand Forks,North Dakota,38035,180727
Grand Isle,Vermont,50013,20996
Grand Traverse,Michigan,26055,324532
Granite,Montana,30039,54075
Grant,Arkansas,5053,700451
Grant,Indiana,18053,610652
Grant,Kansas,20067,0
Grant,Kentucky,21081,397054
Grant,Louisiana,22043,872926
Grant,Minnesota,27051,14237
Grant,New Mexico,35017,189143
Grant,North Dakota,38037,777
Grant,Oklahoma,40053,30064
Grant,Oregon,41023,48586
Grant,South Dakota,46051,12235
Grant,Washington,53025,19703
Grant,West Virginia,54023,304960
Grant,Wisconsin,55043,72752
Granville,North Carolina,37077,618779
Gratiot,Michigan,26057,412247
Graves,Kentucky,21083,496700
Gray,Kansas,20069,4501
Gray,Texas,48179,83420
Grays Harbor,Washington,53027,0
Grayson,Kentucky,21085,3318538
Grayson,Texas,48181,1511470
Grayson,Virginia,51077,614165
Greeley,Kansas,20071,38532
Green,Kentucky,21087,173837
Green,Wisconsin,55045,90205
Green Lake,Wisconsin,55047,105395
Greenbrier,West Virginia,54025,1297824
Greene,Alabama,1063,118240
Greene,Arkansas,5055,126048
Greene,Georgia,13133,386716
Greene,Illinois,17061,64891
Greene,Indiana,18055,529725
Greene,Iowa,19073,41430
Greene,Mississippi,28041,149358
Greene,Missouri,29077,2327630
Greene,New York,36039,601016
Greene,North Carolina,37079,74454
Greene,Ohio,39057,643746
Greene,Pennsylvania,42059,1241136
Greene,Tennessee,47059,391068
Greene,Virginia,51079,102155
Greenlee,Arizona,4011,20454
Greensville,Virginia,51081,57034
Greenup,Kentucky,21089,609861
Greenville,South Carolina,45045,3024444
Greenwood,Kansas,20073,299717
Greenwood,South Carolina,45047,501470
Greer,Oklahoma,40055,13095
Gregg,Texas,48183,18037309
Gregory,South Dakota,46053,0
Grenada,Mississippi,28043,347879
Griggs,North Dakota,38039,5854
Grimes,Texas,48185,685789
Grundy,Illinois,17063,191576
Grundy,Iowa,19075,79022
Grundy,Missouri,29079,19727
Grundy,Tennessee,47061,213643
Guadalupe,New Mexico,35019,56335
Guadalupe,Texas,48187,534079
Guernsey,Ohio,39059,461349
Guilford,North Carolina,37081,4761986
Gulf,Florida,12045,599835
Gunnison,Colorado,8051,32041
Guthrie,Iowa,19077,15929
Gwinnett,Georgia,13135,4315765
Haakon,South Dakota,46055,13386
Habersham,Georgia,13137,315041
Hale,Alabama,1065,261393
Hale,Texas,48189,143686
Halifax,North Carolina,37083,399653
Halifax,Virginia,51083,414864
Hall,Georgia,13139,1298452
Hall,Nebraska,31079,615
Hall,Texas,48191,92526
Hamblen,Tennessee,47063,321901
Hamilton,Florida,12047,3401939
Hamilton,Illinois,17065,28236
Hamilton,Indiana,18057,1057016
Hamilton,Iowa,19079,48536
Hamilton,Kansas,20075,43129
Hamilton,Nebraska,31081,13171
Hamilton,New York,36041,442083
Hamilton,Ohio,39061,4698590
Hamilton,Tennessee,47065,1767790
Hamilton,Texas,48193,21926
Hamlin,South Dakota,46057,68249
Hampden,Massachusetts,25013,9453055
Hampshire,Massachusetts,25015,1115413
Hampshire,West Virginia,54027,307174
Hampton,South Carolina,45049,177556
Hampton,Virginia,51650,598653
Hancock,Georgia,13141,473192
Hancock,Illinois,17067,895059
Hancock,Indiana,18059,157282
Hancock,Iowa,19081,69224
Hancock,Kentucky,21091,491537
Hancock,Maine,23009,10008355
Hancock,Mississippi,28045,207029
Hancock,Ohio,39063,345968
Hancock,Tennessee,47067,141446
Hancock,West Virginia,54029,844705
Hand,South Dakota,46059,1344
Hanover,Virginia,51085,641369
Hansford,Texas,48195,33503
Hanson,South Dakota,46061,27402
Haralson,Georgia,13143,373610
Hardee,Florida,12049,118196
Hardeman,Tennessee,47069,176959
Hardeman,Texas,48197,30694
Hardin,Illinois,17069,12675
Hardin,Iowa,19083,31716
Hardin,Kentucky,21093,2072695
Hardin,Ohio,39065,220029
Hardin,Texas,48199,2829956
Harding,South Dakota,46063,50165
Hardy,West Virginia,54031,292220
Harford,Maryland,24025,2968064
Harlan,Kentucky,21095,344633
Harlan,Nebraska,31083,6281
Harmon,Oklahoma,40057,24455
Harnett,North Carolina,37085,739450
Harney,Oregon,41025,34884
Harper,Kansas,20077,4104
Harper,Oklahoma,40059,105044
Harris,Georgia,13145,477410
Harris,Texas,48201,24845697
Harrison,Indiana,18061,1012943
Harrison,Iowa,19085,33005
Harrison,Kentucky,21097,490453
Harrison,Mississippi,28047,621183
Harrison,Missouri,29081,28191
Harrison,Ohio,39067,504154
Harrison,Texas,48203,13473033
Harrison,West Virginia,54033,1087185
Harrisonburg,Virginia,51660,64
Hart,Georgia,13147,121112
Hart,Kentucky,21099,1892551
Hartford,Connecticut,9003,2295848
Hartley,Texas,48205,8766
Harvey,Kansas,20079,86276
Haskell,Kansas,20081,0
Haskell,Oklahoma,40061,48051
Haskell,Texas,48207,59937
Hawaii,Hawaii,15001,1795047
Hawkins,Tennessee,47073,787758
Hays,Texas,48209,2898581
Haywood,North Carolina,37087,1140009
Haywood,Tennessee,47075,247396
Heard,Georgia,13149,214536
Hemphill,Texas,48211,3790
Hempstead,Arkansas,5057,685921
Henderson,Illinois,17071,263123
Henderson,Kentucky,21101,376732
Henderson,North Carolina,37089,1438259
Henderson,Tennessee,47077,22378
Henderson,Texas,48213,3323097
Hendricks,Indiana,18063,722352
Hendry,Florida,12051,255639
Hennepin,Minnesota,27053,8656888
Henrico,Virginia,51087,5554521
Henry,Alabama,1067,189591
Henry,Georgia,13151,3407397
Henry,Illinois,17073,561012
Henry,Indiana,18065,126757
Henry,Iowa,19087,103946
Henry,Kentucky,21103,269496
Henry,Missouri,29083,253342
Henry,Ohio,39069,374312
Henry,Tennessee,47079,2232913
Henry,Virginia,51089,1273146
Herkimer,New York,36043,443299
Hernando,Florida,12053,995911
Hertford,North Carolina,37091,87089
Hettinger,North Dakota,38041,14878
Hickman,Kentucky,21105,243265
Hickman,Tennessee,47081,1672
Hickory,Missouri,29085,138618
Hidalgo,New Mexico,35023,9614
Hidalgo,Texas,48215,22254682
Highland,Ohio,39071,617451
Highland,Virginia,51091,155334
Highlands,Florida,12055,581685
Hill,Montana,30041,43921
Hill,Texas,48217,436315
Hillsborough,Florida,12057,4108611
Hillsborough,New Hampshire,33011,7908192
Hillsdale,Michigan,26059,8518457
Hinds,Mississippi,28049,14766208
Hinsdale,Colorado,8053,6803
Hocking,Ohio,39073,1838169
Hockley,Texas,48219,73329
Hodgeman,Kansas,20083,20095
Hoke,North Carolina,37093,272771
Holmes,Florida,12059,343037
Holmes,Mississippi,28051,1187218
Holmes,Ohio,39075,624967
Holt,Missouri,29087,56304
Holt,Nebraska,31089,27190
Honolulu,Hawaii,15003,5333249
Hood,Texas,48221,170999
Hood River,Oregon,41027,33655
Hopewell,Virginia,51670,119361
Hopkins,Kentucky,21107,532873
Hopkins,Texas,48223,3003530
Horry,South Carolina,45051,1729630
Hot Spring,Arkansas,5059,549171
Hot Springs,Wyoming,56017,26511
Houghton,Michigan,26061,213455
Houston,Alabama,1069,639632
Houston,Georgia,13153,423728
Houston,Minnesota,27055,16905
Houston,Tennessee,47083,0
Houston,Texas,48225,983726
Howard,Arkansas,5061,523246
Howard,Indiana,18067,506698
Howard,Iowa,19089,32832
Howard,Maryland,24027,966892
Howard,Missouri,29089,84941
Howard,Nebraska,31093,0
Howard,Texas,48227,239751
Howell,Missouri,29091,1057532
Hubbard,Minnesota,27057,66530
Hudson,New Jersey,34017,997654
Hudspeth,Texas,48229,6407
Huerfano,Colorado,8055,0
Hughes,Oklahoma,40063,447804
Hughes,South Dakota,46065,16
Humboldt,California,6023,10406257
Humboldt,Iowa,19091,15217
Humboldt,Nevada,32013,348654
Humphreys,Mississippi,28053,538818
Hunt,Texas,48231,1344543
Hunterdon,New Jersey,34019,2881380
Huntingdon,Pennsylvania,42061,319254
Huntington,Indiana,18069,100408
Huron,Michigan,26063,359173
Huron,Ohio,39077,1159293
Hutchinson,South Dakota,46067,59988
Hutchinson,Texas,48233,120145
Hyde,North Carolina,37095,145042
Hyde,South Dakota,46069,7351
Iberia,Louisiana,22045,961282
Iberville,Louisiana,22047,237130
Ida,Iowa,19093,13998
Idaho,Idaho,16049,330695
Imperial,California,6025,291363
Independence,Arkansas,5063,1137868
Indian River,Florida,12061,832090
Indiana,Pennsylvania,42063,1588876
Ingham,Michigan,26065,12987993
Inyo,California,6027,597713
Ionia,Michigan,26067,3419884
Iosco,Michigan,26069,380910
Iowa,Iowa,19095,95862
Iowa,Wisconsin,55049,97394
Iredell,North Carolina,37097,2453160
Irion,Texas,48235,143069
Iron,Michigan,26071,198922
Iron,Missouri,29093,440993
Iron,Utah,49021,253027
Iron,Wisconsin,55051,116987
Iroquois,Illinois,17075,109123
Irwin,Georgia,13155,565503
Isabella,Michigan,26073,392566
Isanti,Minnesota,27059,102953
Island,Washington,53029,847490
Isle of Wight,Virginia,51093,386565
Issaquena,Mississippi,28055,497
Itasca,Minnesota,27061,524759
Itawamba,Mississippi,28057,10742
Izard,Arkansas,5065,1214995
Jack,Texas,48237,127272
Jackson,Alabama,1071,30857
Jackson,Arkansas,5067,170662
Jackson,Florida,12063,291264
Jackson,Georgia,13157,648627
Jackson,Illinois,17077,469200
Jackson,Indiana,18071,260029
Jackson,Iowa,19097,167569
Jackson,Kansas,20085,60883
Jackson,Kentucky,21109,564255
Jackson,Louisiana,22049,487785
Jackson,Michigan,26075,26341576
Jackson,Minnesota,27063,0
Jackson,Mississippi,28059,719965
Jackson,Missouri,29095,8051706
Jackson,North Carolina,37099,1057663
Jackson,Ohio,39079,1038183
Jackson,Oklahoma,40065,50884
Jackson,Oregon,41029,1953452
Jackson,South Dakota,46071,18997
Jackson,Tennessee,47087,0
Jackson,Texas,48239,222469
Jackson,West Virginia,54035,1170734
Jackson,Wisconsin,55053,47301
James City,Virginia,51095,345101
Jasper,Georgia,13159,697427
Jasper,Illinois,17079,130977
Jasper,Indiana,18073,61759
Jasper,Iowa,19099,169061
Jasper,Mississippi,28061,754209
Jasper,Missouri,29097,1055740
Jasper,South Carolina,45053,358687
Jasper,Texas,48241,5745
Jay,Indiana,18075,64466
Jeff Davis,Georgia,13161,239321
Jeff Davis,Texas,48243,43626
Jefferson,Alabama,1073,7147224
Jefferson,Arkansas,5069,4263242
Jefferson,Colorado,8059,3416438
Jefferson,Florida,12065,2480430
Jefferson,Georgia,13163,148058
Jefferson,Idaho,16051,177175
Jefferson,Illinois,17081,451058
Jefferson,Indiana,18077,431989
Jefferson,Iowa,19101,148126
Jefferson,Kansas,20087,205123
Jefferson,Kentucky,21111,28073890
Jefferson,Louisiana,22051,3600323
Jefferson,Mississippi,28063,557522
Jefferson,Missouri,29099,3040085
Jefferson,Montana,30043,34135
Jefferson,Nebraska,31095,57148
Jefferson,New York,36045,350103
Jefferson,Ohio,39081,1138456
Jefferson,Oklahoma,40067,271569
Jefferson,Oregon,41031,282528
Jefferson,Pennsylvania,42065,761711
Jefferson,Tennessee,47089,1489660
Jefferson,Texas,48245,4011492
Jefferson,Washington,53031,554249
Jefferson,West Virginia,54037,340686
Jefferson,Wisconsin,55055,2197771
Jefferson Davis,Louisiana,22053,400203
Jefferson Davis,Mississippi,28065,425371
Jenkins,Georgia,13165,32229
Jennings,Indiana,18079,238272
Jerauld,South Dakota,46073,765
Jerome,Idaho,16053,165595
Jersey,Illinois,17083,89204
Jessamine,Kentucky,21113,1772116
Jewell,Kansas,20089,25290
Jim Hogg,Texas,48247,206559
Jim Wells,Texas,48249,397710
Jo Daviess,Illinois,17085,376158
Johnson,Arkansas,5071,342442
Johnson,Georgia,13167,192154
Johnson,Illinois,17087,80236
Johnson,Indiana,18081,1376794
Johnson,Iowa,19103,815221
Johnson,Kansas,20091,9242652
Johnson,Kentucky,21115,642530
Johnson,Missouri,29101,359988
Johnson,Nebraska,31097,24560
Johnson,Texas,48251,2158138
Johnson,Wyoming,56019,94904
Johnston,North Carolina,37101,1299338
Johnston,Oklahoma,40069,597624
Jones,Georgia,13169,384317
Jones,Iowa,19105,106663
Jones,Mississippi,28067,602891
Jones,North Carolina,37103,68327
Jones,South Dakota,46075,6665
Jones,Texas,48253,385007
Josephine,Oregon,41033,1553975
Juab,Utah,49023,23276
Judith Basin,Montana,30045,14385
Juneau,Wisconsin,55057,174908
Juniata,Pennsylvania,42067,152802
Kalamazoo,Michigan,26077,13430708
Kalawao,Hawaii,15005,0
Kalkaska,Michigan,26079,145252
Kanabec,Minnesota,27065,61510
Kanawha,West Virginia,54039,6551320
Kandiyohi,Minnesota,27067,291269
Kane,Illinois,17089,2404119
Kane,Utah,49025,0
Kankakee,Illinois,17091,430678
Karnes,Texas,48255,141248
Kauai,Hawaii,15007,2032807
Kaufman,Texas,48257,925320
Kay,Oklahoma,40071,92824
Kearny,Kansas,20093,116159
Keith,Nebraska,31101,51621
Kemper,Mississippi,28069,230833
Kenai Peninsula,Alaska,2122,1500430
Kendall,Illinois,17093,284668
Kendall,Texas,48259,1174421
Kenedy,Texas,48261,44768
Kennebec,Maine,23011,19453081
Kenosha,Wisconsin,55059,2643213
Kent,Delaware,10001,312700
Kent,Maryland,24029,119566
Kent,Michigan,26081,15168846
Kent,Rhode Island,44003,586610
Kent,Texas,48263,36747
Kenton,Kentucky,21117,729551
Keokuk,Iowa,19107,179745
Kern,California,6029,6612875
Kerr,Texas,48265,430951
Kershaw,South Carolina,45055,274582
Kewaunee,Wisconsin,55061,39831
Keweenaw,Michigan,26083,104274
Keya Paha,Nebraska,31103,0
Kidder,North Dakota,38043,14878
Kimble,Texas,48267,196682
King,Texas,48269,1668
King,Washington,53033,12572213
King George,Virginia,51099,180728
King William,Virginia,51101,112658
King and Queen,Virginia,51097,62090
Kingfisher,Oklahoma,40073,340259
Kingman,Kansas,20095,21369
Kings,California,6031,1204693
Kings,New York,36047,903269
Kingsbury,South Dakota,46077,28386
Kinney,Texas,48271,87239
Kiowa,Colorado,8061,0
Kiowa,Oklahoma,40075,247606
Kit Carson,Colorado,8063,87511
Kitsap,Washington,53035,1928988
Kittitas,Washington,53037,238539
Kittson,Minnesota,27069,9706
Klamath,Oregon,41035,671330
Kleberg,Texas,48273,338378
Knott,Kentucky,21119,512343
Knox,Illinois,17095,793289
Knox,Indiana,18083,239447
Knox,Kentucky,21121,334786
Knox,Maine,23013,3473011
Knox,Missouri,29103,50316
Knox,Nebraska,31107,9999
Knox,Ohio,39083,1070502
Knox,Tennessee,47093,8063465
Knox,Texas,48275,89561
Koochiching,Minnesota,27071,8045
Kootenai,Idaho,16055,517473
Kosciusko,Indiana,18085,810989
Kossuth,Iowa,19109,29508
La Crosse,Wisconsin,55063,754941
La Paz,Arizona,4012,108501
La Plata,Colorado,8067,462192
La Salle,Texas,48283,88281
LaGrange,Indiana,18087,378016
LaMoure,North Dakota,38045,576903
LaPorte,Indiana,18091,1047281
LaSalle,Illinois,17099,767760
LaSalle,Louisiana,22059,128459
Labette,Kansas,20099,44421
Lac qui Parle,Minnesota,27073,16173
Lackawanna,Pennsylvania,42069,933967
Laclede,Missouri,29105,225158
Lafayette,Arkansas,5073,160817
Lafayette,Florida,12067,2167418
Lafayette,Louisiana,22055,735276
Lafayette,Mississippi,28071,774364
Lafayette,Missouri,29107,217983
Lafayette,Wisconsin,55065,38147
Lafourche,Louisiana,22057,989552
Lake,California,6033,6740099
Lake,Colorado,8065,57249
Lake,Florida,12069,1398422
Lake,Illinois,17097,1470603
Lake,Indiana,18089,4590920
Lake,Michigan,26085,299565
Lake,Minnesota,27075,163501
Lake,Montana,30047,78855
Lake,Ohio,39085,7611339
Lake,Oregon,41037,15652
Lake,South Dakota,46079,37826
Lake,Tennessee,47095,27391
Lamar,Alabama,1075,830439
Lamar,Georgia,13171,490408
Lamar,Mississippi,28073,312680
Lamar,Texas,48277,596688
Lamb,Texas,48279,73549
Lamoille,Vermont,50015,349841
Lampasas,Texas,48281,39951
Lancaster,Nebraska,31109,86802
Lancaster,Pennsylvania,42071,2166999
Lancaster,South Carolina,45057,516834
Lancaster,Virginia,51103,99327
Lander,Nevada,32015,182466
Lane,Kansas,20101,0
Lane,Oregon,41039,1833069
Langlade,Wisconsin,55067,219487
Lanier,Georgia,13173,239112
Lapeer,Michigan,26087,1341994
Laramie,Wyoming,56021,188860
Larimer,Colorado,8069,454501
Larue,Kentucky,21123,581243
Las Animas,Colorado,8071,0
Lassen,California,6035,29352
Latah,Idaho,16057,180760
Latimer,Oklahoma,40077,390608
Lauderdale,Alabama,1077,5451556
Lauderdale,Mississippi,28075,1836753
Lauderdale,Tennessee,47097,33539
Laurel,Kentucky,21125,1100323
Laurens,Georgia,13175,253142
Laurens,South Carolina,45059,613882
Lavaca,Texas,48285,277884
Lawrence,Alabama,1079,39607
Lawrence,Arkansas,5075,394118
Lawrence,Illinois,17101,280928
Lawrence,Indiana,18093,335646
Lawrence,Kentucky,21127,597477
Lawrence,Mississippi,28077,587514
Lawrence,Missouri,29109,1446725
Lawrence,Ohio,39087,1038655
Lawrence,Pennsylvania,42073,1826334
Lawrence,South Dakota,46081,91432
Lawrence,Tennessee,47099,443144
Le Flore,Oklahoma,40079,1793656
Le Sueur,Minnesota,27079,86702
Lea,New Mexico,35025,1053085
Leake,Mississippi,28079,474986
Leavenworth,Kansas,20103,454090
Lebanon,Pennsylvania,42075,557892
Lee,Alabama,1081,607984
Lee,Arkansas,5077,191219
Lee,Florida,12071,3727409
Lee,Georgia,13177,229225
Lee,Illinois,17103,1548912
Lee,Iowa,19111,788459
Lee,Kentucky,21129,812350
Lee,North Carolina,37105,606617
Lee,South Carolina,45061,97152
Lee,Texas,48287,545172
Lee,Virginia,51105,558638
Leelanau,Michigan,26089,304141
Leflore,Mississippi,28083,99818
Lehigh,Pennsylvania,42077,2872533
Lemhi,Idaho,16059,101798
Lenawee,Michigan,26091,15106468
Lenoir,North Carolina,37107,155518
Leon,Florida,12073,6853279
Leon,Texas,48289,3240436
Leslie,Kentucky,21131,604351
Letcher,Kentucky,21133,652599
Levy,Florida,12075,1978408
Lewis,Idaho,16061,27950
Lewis,Kentucky,21135,232004
Lewis,Missouri,29111,37477
Lewis,New York,36049,224319
Lewis,Tennessee,47101,366
Lewis,Washington,53041,736250
Lewis,West Virginia,54041,453356
Lewis and Clark,Montana,30049,296631
Lexington,South Carolina,45063,1354535
Lexington,Virginia,51678,55467
Liberty,Florida,12077,234738
Liberty,Georgia,13179,523792
Liberty,Montana,30051,1664
Liberty,Texas,48291,2965189
Licking,Ohio,39089,1651034
Limestone,Alabama,1083,18479
Limestone,Texas,48293,1780205
Lincoln,Arkansas,5079,66974
Lincoln,Colorado,8073,36468
Lincoln,Georgia,13181,361614
Lincoln,Idaho,16063,64974
Lincoln,Kansas,20105,1862
Lincoln,Kentucky,21137,762848
Lincoln,Louisiana,22061,997120
Lincoln,Maine,23015,6555112
Lincoln,Minnesota,27081,52249
Lincoln,Mississippi,28085,620948
Lincoln,Missouri,29113,624320
Lincoln,Montana,30053,176071
Lincoln,Nebraska,31111,2181
Lincoln,New Mexico,35027,131315
Lincoln,North Carolina,37109,1010863
Lincoln,Oklahoma,40081,818710
Lincoln,Oregon,41041,1348977
Lincoln,South Dakota,46083,245819
Lincoln,Tennessee,47103,14997
Lincoln,Washington,53043,246006
Lincoln,West Virginia,54043,1943875
Lincoln,Wisconsin,55069,365564
Lincoln,Wyoming,56023,57238
Linn,Iowa,19113,1394724
Linn,Kansas,20107,64463
Linn,Missouri,29115,49377
Linn,Oregon,41043,906268
Lipscomb,Texas,48295,20201
Litchfield,Connecticut,9005,1741698
Little River,Arkansas,5081,403267
Live Oak,Texas,48297,260684
Livingston,Illinois,17105,132909
Livingston,Kentucky,21139,77731
Livingston,Louisiana,22063,1224002
Livingston,Michigan,26093,15307008
Livingston,Missouri,29117,53904
Livingston,New York,36051,182092
Llano,Texas,48299,201861
Logan,Arkansas,5083,862176
Logan,Colorado,8075,159128
Logan,Illinois,17107,926788
Logan,Kansas,20109,32595
Logan,Kentucky,21141,1197934
Logan,North Dakota,38047,117105
Logan,Ohio,39091,289393
Logan,Oklahoma,40083,452479
Logan,West Virginia,54045,1511465
Long,Georgia,13183,245112
Lonoke,Arkansas,5085,4899260
Lorain,Ohio,39093,2545614
Los Alamos,New Mexico,35028,0
Los Angeles,California,6037,71116445
Loudon,Tennessee,47105,615566
Loudoun,Virginia,51107,1654626
Louisa,Iowa,19115,90335
Louisa,Virginia,51109,326322
Love,Oklahoma,40085,407846
Loving,Texas,48301,25694
Lowndes,Alabama,1085,656320
Lowndes,Georgia,13185,15583292
Lowndes,Mississippi,28087,159424
Lubbock,Texas,48303,1640811
Lucas,Iowa,19117,21601
Lucas,Ohio,39095,5259370
Luce,Michigan,26095,91859
Lumpkin,Georgia,13187,782110
Luna,New Mexico,35029,104010
Lunenburg,Virginia,51111,81479
Luzerne,Pennsylvania,42079,1369917
Lycoming,Pennsylvania,42081,1171843
Lyman,South Dakota,46085,25911
Lynchburg,Virginia,51680,976846
Lynn,Texas,48305,163650
Lyon,Iowa,19119,15435
Lyon,Kansas,20111,135780
